node/12381/1000	5.25625	0
node/12381/1000	13.1102	0
node/12381/1000	21.1359	0
node/12381/1000	27.952	0
node/12381/1000	30.2563	0
node/12381/1000	37.526	0
node/12381/1000	30.2076	0
node/12381/1000	37.351	0
node/12381/1000	37.76	0
node/12381/1000	30.2043	0
node/12381/1000	30.6195	0
node/12381/1000	37.0574	0
node/12381/1000	30.2047	0
node/12381/1000	36.207	0
node/12381/1000	30.5328	0
node/12381/1000	36.5594	0
node/12381/1000	37.7004	0
node/12381/1000	37.0121	0
node/12381/1000	30.2812	0
node/12381/1000	37.0486	0
node/12381/1000	37.1063	0
node/12381/1000	30.2203	0
node/12381/1000	37.0332	0
node/12381/1000	37.7246	0
node/12381/1000	37.5908	0
node/12381/1000	37.7219	0
node/12381/1000	30.1168	0
node/12381/1000	36.9008	0
node/12381/1000	30.1855	0
node/12381/1000	30.1582	0
node/12381/1000	36.9521	0
node/12381/1000	30.3771	0
node/12381/1000	37.8143	0
node/12381/1000	37.7732	0
node/12381/1000	30.2852	0
node/12381/1000	30.3262	0
node/12381/1000	30.3422	0
node/12381/1000	30.4043	0
node/12381/1000	30.2402	0
node/12381/1000	30.6055	0
node/12381/1000	31.2563	0
node/12381/1000	31.1152	0
node/12381/1000	31.0922	0
node/12381/1000	31.0844	0
node/12381/1000	30.2455	0
node/12381/1000	30.927	0
node/12381/1000	30.1523	0
node/12381/1000	30.4078	0
node/12381/1000	30.983	0
node/12381/1000	30.2336	0
node/12381/1000	30.7727	0
node/12381/1000	30.9316	0
node/12381/1000	31.0035	0
node/12381/1000	31.0336	0
node/12381/1000	31.1453	0
node/12381/1000	31.0189	0
node/12381/1000	31.1607	0
node/12381/1000	31.0928	0
node/12381/1000	30.4873	0
node/12381/1000	31.5512	0
node/12381/1000	31.1059	0
node/12381/1000	31.2027	0
node/12381/1000	31.2051	0
node/12381/1000	31.0047	0
node/12381/1000	31.1652	0
node/12381/1000	31.3242	0
node/12381/1000	31.1629	0
node/12381/1000	31.3227	0
node/12381/1000	37.4008	0
node/12381/1000	31.1252	0
node/12381/1000	31.7848	0
node/12381/1000	30.9605	0
node/12381/1000	30.9492	0
node/12381/1000	29.8217	0
node/12381/1000	30.9164	0
node/12381/1000	29.709	0
node/12381/1000	30.8984	0
node/12381/1000	31.6598	0
node/12381/1000	37.7313	0
node/12381/1000	30.9375	0
node/12381/1000	37.3881	0
node/12381/1000	30.1174	0
node/12381/1000	30.792	0
node/12381/1000	30.0451	0
node/12381/1000	31.1812	0
node/12381/1000	37.191	0
node/12381/1000	30.1434	0
node/12381/1000	31.3195	0
node/12381/1000	30.0609	0
node/12381/1000	30.0688	0
node/12381/1000	30.1453	0
node/12381/1000	29.9305	0
node/12381/1000	30.6707	0
node/12381/1000	37.5133	0
node/12381/1000	30.4229	0
node/12381/1000	31.0395	0
node/12381/1000	30.448	0
node/12381/1000	30.4496	0
node/12381/1000	30.1287	0
node/12381/1000	30.2582	0
node/12381/1000	30.7254	0
node/12381/1000	29.9625	0
node/12381/1000	30.5594	0
node/12381/1000	30.4094	0
node/12381/1000	30.4086	0
node/12381/1000	30.5658	0
