node/12381/1000	3.80684	0
node/12381/1000	8.37656	0
node/12381/1000	12.6041	0
node/12381/1000	17.508	0
node/12381/1000	21.5615	0
node/12381/1000	18.1812	0
node/12381/1000	18.374	0
node/12381/1000	18.1195	0
node/12381/1000	18.1523	0
node/12381/1000	22.3781	0
node/12381/1000	18.2062	0
node/12381/1000	18.4717	0
node/12381/1000	22.5105	0
node/12381/1000	18.5479	0
node/12381/1000	18.6932	0
node/12381/1000	18.2426	0
node/12381/1000	18.375	0
node/12381/1000	22.8082	0
node/12381/1000	18.1125	0
node/12381/1000	18.0732	0
node/12381/1000	18.0504	0
node/12381/1000	18.0434	0
node/12381/1000	22.2691	0
node/12381/1000	18.3533	0
node/12381/1000	18.675	0
node/12381/1000	18.2707	0
node/12381/1000	18.1975	0
node/12381/1000	18.7676	0
node/12381/1000	18.399	0
node/12381/1000	18.4277	0
node/12381/1000	18.3445	0
node/12381/1000	18.3309	0
node/12381/1000	18.3016	0
node/12381/1000	22.4506	0
node/12381/1000	18.8658	0
node/12381/1000	23.0154	0
node/12381/1000	23.0127	0
node/12381/1000	18.7717	0
node/12381/1000	23.0561	0
node/12381/1000	17.9936	0
node/12381/1000	18.4553	0
node/12381/1000	18.4453	0
node/12381/1000	18.4746	0
node/12381/1000	22.6271	0
node/12381/1000	18.5947	0
node/12381/1000	18.9504	0
node/12381/1000	18.4482	0
node/12381/1000	23.0584	0
node/12381/1000	22.9301	0
node/12381/1000	18.4424	0
node/12381/1000	18.4436	0
node/12381/1000	18.3211	0
node/12381/1000	18.5895	0
node/12381/1000	18.5883	0
node/12381/1000	22.7432	0
node/12381/1000	18.8039	0
node/12381/1000	23.0812	0
node/12381/1000	18.4518	0
node/12381/1000	18.8133	0
node/12381/1000	18.491	0
node/12381/1000	18.5801	0
node/12381/1000	22.6166	0
node/12381/1000	18.6855	0
node/12381/1000	18.6891	0
node/12381/1000	17.6766	0
node/12381/1000	18.7975	0
node/12381/1000	23.0707	0
node/12381/1000	18.4939	0
node/12381/1000	18.8297	0
node/12381/1000	18.4951	0
node/12381/1000	18.7201	0
node/12381/1000	18.2561	0
node/12381/1000	18.3926	0
node/12381/1000	18.382	0
node/12381/1000	22.7033	0
node/12381/1000	18.4658	0
node/12381/1000	17.9807	0
node/12381/1000	18.3568	0
node/12381/1000	22.6213	0
node/12381/1000	18.4664	0
node/12381/1000	22.8404	0
node/12381/1000	18.573	0
node/12381/1000	18.5854	0
node/12381/1000	18.3486	0
node/12381/1000	18.5848	0
node/12381/1000	18.4629	0
node/12381/1000	18.6744	0
node/12381/1000	22.9518	0
node/12381/1000	22.6189	0
node/12381/1000	18.8039	0
node/12381/1000	18.525	0
node/12381/1000	18.6029	0
node/12381/1000	18.624	0
node/12381/1000	18.7494	0
node/12381/1000	18.2268	0
node/12381/1000	18.8484	0
